model_id,task_id,score,reported_by,url,notes
glm-4.1v-9b,mmstar,72.9,InternVL,https://arxiv.org/abs/2508.18265,
kimi-vl-a3b-2506,mmstar,70.4,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.5v,mmstar,75.3,InternVL,https://arxiv.org/abs/2508.18265,
step3-321b-a38b,mmstar,69.0,InternVL,https://arxiv.org/abs/2508.18265,
gpt-5,mmstar,75.7,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-30b-a3b,mmvet,85.5,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-241b-a28b,mmvet,81.2,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.1v-9b,mmvet,66.4,InternVL,https://arxiv.org/abs/2508.18265,
kimi-vl-a3b-2506,mmvet,78.1,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.5v,mmvet,75.2,InternVL,https://arxiv.org/abs/2508.18265,
step3-321b-a38b,mmvet,79.4,InternVL,https://arxiv.org/abs/2508.18265,
gpt-5,mmvet,77.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-30b-a3b,mmbench,84.8,InternVL,https://arxiv.org/abs/2508.18265,(v1.1 en)
internvl3.5-241b-a28b,mmbench,87.4,InternVL,https://arxiv.org/abs/2508.18265,(v1.1 en)
glm-4.1v-9b,mmbench,85.8,InternVL,https://arxiv.org/abs/2508.18265,(v1.1 en)
kimi-vl-a3b-2506,mmbench,84.4,InternVL,https://arxiv.org/abs/2508.18265,(v1.1 en)
glm-4.5v,mmbench,88.2,InternVL,https://arxiv.org/abs/2508.18265,(v1.1 en)
step3-321b-a38b,mmbench,81.1,InternVL,https://arxiv.org/abs/2508.18265,(v1.1 en)
gpt-5,mmbench,88.6,InternVL,https://arxiv.org/abs/2508.18265,(v1.1 en)
internvl3.5-30b-a3b,mtvqa,33.7,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-241b-a28b,mtvqa,39.3,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.1v-9b,mtvqa,25.5,InternVL,https://arxiv.org/abs/2508.18265,
kimi-vl-a3b-2506,mtvqa,27.2,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.5v,mtvqa,30.5,InternVL,https://arxiv.org/abs/2508.18265,
step3-321b-a38b,mtvqa,30.6,InternVL,https://arxiv.org/abs/2508.18265,
gpt-5,mtvqa,33.1,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-30b-a3b,ocrbench,880,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-241b-a28b,ocrbench,907,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.1v-9b,ocrbench,842,InternVL,https://arxiv.org/abs/2508.18265,
kimi-vl-a3b-2506,ocrbench,869,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.5v,ocrbench,872,InternVL,https://arxiv.org/abs/2508.18265,
step3-321b-a38b,ocrbench,837,InternVL,https://arxiv.org/abs/2508.18265,
gpt-5,ocrbench,807,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-30b-a3b,wildvision,75.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-241b-a28b,wildvision,82.8,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.1v-9b,wildvision,74.0,InternVL,https://arxiv.org/abs/2508.18265,
kimi-vl-a3b-2506,wildvision,64.8,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.5v,wildvision,79.0,InternVL,https://arxiv.org/abs/2508.18265,
step3-321b-a38b,wildvision,89.4,InternVL,https://arxiv.org/abs/2508.18265,
gpt-5,wildvision,77.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-30b-a3b,mme-realworld-en,64.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-241b-a28b,mme-realworld-en,65.1,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.1v-9b,mme-realworld-en,61.7,InternVL,https://arxiv.org/abs/2508.18265,
kimi-vl-a3b-2506,mme-realworld-en,54.5,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.5v,mme-realworld-en,61.7,InternVL,https://arxiv.org/abs/2508.18265,
step3-321b-a38b,mme-realworld-en,54.0,InternVL,https://arxiv.org/abs/2508.18265,
gpt-5,mme-realworld-en,68.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-30b-a3b,hallusionbench,53.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-241b-a28b,hallusionbench,57.3,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.1v-9b,hallusionbench,63.2,InternVL,https://arxiv.org/abs/2508.18265,
kimi-vl-a3b-2506,hallusionbench,59.8,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.5v,hallusionbench,65.4,InternVL,https://arxiv.org/abs/2508.18265,
step3-321b-a38b,hallusionbench,64.2,InternVL,https://arxiv.org/abs/2508.18265,
gpt-5,hallusionbench,65.2,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-30b-a3b,mvbench,72.1,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-241b-a28b,mvbench,76.5,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.1v-9b,mvbench,68.4,InternVL,https://arxiv.org/abs/2508.18265,
kimi-vl-a3b-2506,mvbench,59.7,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.5v,mvbench,73.0,InternVL,https://arxiv.org/abs/2508.18265,
step3-321b-a38b,mvbench,64.2,InternVL,https://arxiv.org/abs/2508.18265,
gpt-5,mvbench,74.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-30b-a3b,video-mme-wo-sub,68.7,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-241b-a28b,video-mme-wo-sub,72.9,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.1v-9b,video-mme-wo-sub,68.2,InternVL,https://arxiv.org/abs/2508.18265,
kimi-vl-a3b-2506,video-mme-wo-sub,67.8,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.5v,video-mme-wo-sub,74.6,InternVL,https://arxiv.org/abs/2508.18265,
step3-321b-a38b,video-mme-wo-sub,63.6,InternVL,https://arxiv.org/abs/2508.18265,
gpt-5,video-mme-wo-sub,81.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-30b-a3b,mlvu,73.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-241b-a28b,mlvu,78.2,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.1v-9b,mlvu,71.5,InternVL,https://arxiv.org/abs/2508.18265,
kimi-vl-a3b-2506,mlvu,74.2,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.5v,mlvu,75.3,InternVL,https://arxiv.org/abs/2508.18265,
step3-321b-a38b,mlvu,62.2,InternVL,https://arxiv.org/abs/2508.18265,
gpt-5,mlvu,77.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-30b-a3b,longvideobench,63.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-241b-a28b,longvideobench,67.1,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.1v-9b,longvideobench,65.7,InternVL,https://arxiv.org/abs/2508.18265,
kimi-vl-a3b-2506,longvideobench,64.5,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.5v,longvideobench,68.8,InternVL,https://arxiv.org/abs/2508.18265,
step3-321b-a38b,longvideobench,57.7,InternVL,https://arxiv.org/abs/2508.18265,
gpt-5,longvideobench,72.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-30b-a3b,mmmu,75.6,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3.5-241b-a28b,mmmu,77.7,InternVL,https://arxiv.org/abs/2508.18265,(val)
glm-4.1v-9b,mmmu,68.0,InternVL,https://arxiv.org/abs/2508.18265,(val)
kimi-vl-a3b-2506,mmmu,64.0,InternVL,https://arxiv.org/abs/2508.18265,(val)
glm-4.5v,mmmu,75.4,InternVL,https://arxiv.org/abs/2508.18265,(val)
step3-321b-a38b,mmmu,74.2,InternVL,https://arxiv.org/abs/2508.18265,(val)
gpt-5,mmmu,84.2,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3.5-30b-a3b,mathvista,80.9,InternVL,https://arxiv.org/abs/2508.18265,(mini)
internvl3.5-241b-a28b,mathvista,82.7,InternVL,https://arxiv.org/abs/2508.18265,(mini)
glm-4.1v-9b,mathvista,80.7,InternVL,https://arxiv.org/abs/2508.18265,(mini)
kimi-vl-a3b-2506,mathvista,80.1,InternVL,https://arxiv.org/abs/2508.18265,(mini)
glm-4.5v,mathvista,84.6,InternVL,https://arxiv.org/abs/2508.18265,(mini)
step3-321b-a38b,mathvista,79.2,InternVL,https://arxiv.org/abs/2508.18265,(mini)
gpt-5,mathvista,81.9,InternVL,https://arxiv.org/abs/2508.18265,(mini)
internvl3.5-30b-a3b,mathvision,55.7,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-241b-a28b,mathvision,63.9,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.1v-9b,mathvision,54.4,InternVL,https://arxiv.org/abs/2508.18265,
kimi-vl-a3b-2506,mathvision,54.4,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.5v,mathvision,65.6,InternVL,https://arxiv.org/abs/2508.18265,
step3-321b-a38b,mathvision,64.8,InternVL,https://arxiv.org/abs/2508.18265,
gpt-5,mathvision,72.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-30b-a3b,mathverse-vision,60.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-241b-a28b,mathverse-vision,68.5,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.1v-9b,mathverse-vision,68.4,InternVL,https://arxiv.org/abs/2508.18265,
kimi-vl-a3b-2506,mathverse-vision,54.6,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.5v,mathverse-vision,72.1,InternVL,https://arxiv.org/abs/2508.18265,
step3-321b-a38b,mathverse-vision,62.7,InternVL,https://arxiv.org/abs/2508.18265,
gpt-5,mathverse-vision,81.2,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-30b-a3b,dynamath,36.5,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-241b-a28b,dynamath,46.5,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.1v-9b,dynamath,42.5,InternVL,https://arxiv.org/abs/2508.18265,
kimi-vl-a3b-2506,dynamath,28.1,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.5v,dynamath,53.9,InternVL,https://arxiv.org/abs/2508.18265,
step3-321b-a38b,dynamath,50.1,InternVL,https://arxiv.org/abs/2508.18265,
gpt-5,dynamath,60.9,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-30b-a3b,wemath,48.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-241b-a28b,wemath,62.3,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.1v-9b,wemath,63.8,InternVL,https://arxiv.org/abs/2508.18265,
kimi-vl-a3b-2506,wemath,42.0,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.5v,wemath,68.8,InternVL,https://arxiv.org/abs/2508.18265,
step3-321b-a38b,wemath,59.8,InternVL,https://arxiv.org/abs/2508.18265,
gpt-5,wemath,71.1,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-30b-a3b,olympiadbench,62.9,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-241b-a28b,olympiadbench,68.7,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.1v-9b,olympiadbench,56.3,InternVL,https://arxiv.org/abs/2508.18265,
kimi-vl-a3b-2506,olympiadbench,47.4,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.5v,olympiadbench,64.0,InternVL,https://arxiv.org/abs/2508.18265,
step3-321b-a38b,olympiadbench,66.8,InternVL,https://arxiv.org/abs/2508.18265,
gpt-5,olympiadbench,73.2,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-30b-a3b,logicvista,55.7,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-241b-a28b,logicvista,66.7,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.1v-9b,logicvista,60.4,InternVL,https://arxiv.org/abs/2508.18265,
kimi-vl-a3b-2506,logicvista,51.4,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.5v,logicvista,62.4,InternVL,https://arxiv.org/abs/2508.18265,
step3-321b-a38b,logicvista,60.2,InternVL,https://arxiv.org/abs/2508.18265,
gpt-5,logicvista,70.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-30b-a3b,screenspot,86.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-241b-a28b,screenspot,89.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-30b-a3b,screenspot-v2,87.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-241b-a28b,screenspot-v2,92.9,InternVL,https://arxiv.org/abs/2508.18265,
kimi-vl-a3b-2506,screenspot-v2,91.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-30b-a3b,vsi-bench,63.7,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-241b-a28b,vsi-bench,69.5,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.1v-9b,vsi-bench,39.2,InternVL,https://arxiv.org/abs/2508.18265,
kimi-vl-a3b-2506,vsi-bench,37.4,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.5v,vsi-bench,41.4,InternVL,https://arxiv.org/abs/2508.18265,
step3-321b-a38b,vsi-bench,34.2,InternVL,https://arxiv.org/abs/2508.18265,
gpt-5,vsi-bench,37.5,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-30b-a3b,erqa,41.5,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-241b-a28b,erqa,46.8,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.1v-9b,erqa,45.8,InternVL,https://arxiv.org/abs/2508.18265,
kimi-vl-a3b-2506,erqa,36.0,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.5v,erqa,46.5,InternVL,https://arxiv.org/abs/2508.18265,
step3-321b-a38b,erqa,44.5,InternVL,https://arxiv.org/abs/2508.18265,
gpt-5,erqa,65.7,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-30b-a3b,space-10,45.5,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-241b-a28b,space-10,55.0,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.1v-9b,space-10,43.4,InternVL,https://arxiv.org/abs/2508.18265,
kimi-vl-a3b-2506,space-10,39.2,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.5v,space-10,51.6,InternVL,https://arxiv.org/abs/2508.18265,
step3-321b-a38b,space-10,42.6,InternVL,https://arxiv.org/abs/2508.18265,
gpt-5,space-10,43.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-30b-a3b,omnispatial,48.1,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-241b-a28b,omnispatial,51.9,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.1v-9b,omnispatial,47.7,InternVL,https://arxiv.org/abs/2508.18265,
kimi-vl-a3b-2506,omnispatial,37.3,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.5v,omnispatial,51.0,InternVL,https://arxiv.org/abs/2508.18265,
step3-321b-a38b,omnispatial,47.0,InternVL,https://arxiv.org/abs/2508.18265,
gpt-5,omnispatial,59.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-1b,mmmu,43.4,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3-1b,mathvista,45.8,InternVL,https://arxiv.org/abs/2508.18265,(mini)
internvl3-1b,mathvision,18.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-1b,mathverse-vision,18.7,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-1b,dynamath,5.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-1b,wemath,13.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-1b,logicvista,29.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-1b,mmmu,44.2,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3.5-1b,mathvista,59.3,InternVL,https://arxiv.org/abs/2508.18265,(mini)
internvl3.5-1b,mathvision,27.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-1b,mathverse-vision,37.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-1b,dynamath,17.2,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-1b,wemath,21.5,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-1b,logicvista,29.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-2b,mmmu,48.6,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3-2b,mathvista,57.0,InternVL,https://arxiv.org/abs/2508.18265,(mini)
internvl3-2b,mathvision,21.7,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-2b,mathverse-vision,25.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-2b,dynamath,14.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-2b,wemath,22.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-2b,logicvista,36.9,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-2b,mmmu,59.0,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3.5-2b,mathvista,71.8,InternVL,https://arxiv.org/abs/2508.18265,(mini)
internvl3.5-2b,mathvision,42.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-2b,mathverse-vision,53.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-2b,dynamath,31.5,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-2b,wemath,48.5,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-2b,logicvista,47.7,InternVL,https://arxiv.org/abs/2508.18265,
internvl2-5-4b,mmmu,51.8,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl2-5-4b,mathvista,64.1,InternVL,https://arxiv.org/abs/2508.18265,(mini)
internvl2-5-4b,mathvision,18.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl2-5-4b,mathverse-vision,27.7,InternVL,https://arxiv.org/abs/2508.18265,
internvl2-5-4b,dynamath,15.2,InternVL,https://arxiv.org/abs/2508.18265,
internvl2-5-4b,wemath,21.2,InternVL,https://arxiv.org/abs/2508.18265,
internvl2-5-4b,logicvista,34.2,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-4b,mmmu,66.6,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3.5-4b,mathvista,77.1,InternVL,https://arxiv.org/abs/2508.18265,(mini)
internvl3.5-4b,mathvision,54.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-4b,mathverse-vision,61.7,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-4b,dynamath,35.7,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-4b,wemath,50.1,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-4b,logicvista,56.4,InternVL,https://arxiv.org/abs/2508.18265,
mimo-vl-rl-8b,mmmu,66.7,InternVL,https://arxiv.org/abs/2508.18265,(val)
mimo-vl-rl-8b,mathvista,81.5,InternVL,https://arxiv.org/abs/2508.18265,(mini)
mimo-vl-rl-8b,mathvision,60.4,InternVL,https://arxiv.org/abs/2508.18265,
mimo-vl-rl-8b,mathverse-vision,71.5,InternVL,https://arxiv.org/abs/2508.18265,
mimo-vl-rl-8b,dynamath,45.9,InternVL,https://arxiv.org/abs/2508.18265,
mimo-vl-rl-8b,wemath,66.3,InternVL,https://arxiv.org/abs/2508.18265,
mimo-vl-rl-8b,logicvista,61.4,InternVL,https://arxiv.org/abs/2508.18265,
keye-vl-8b,mmmu,71.4,InternVL,https://arxiv.org/abs/2508.18265,(val)
keye-vl-8b,mathvista,80.7,InternVL,https://arxiv.org/abs/2508.18265,(mini)
keye-vl-8b,mathvision,50.8,InternVL,https://arxiv.org/abs/2508.18265,
keye-vl-8b,mathverse-vision,54.8,InternVL,https://arxiv.org/abs/2508.18265,
keye-vl-8b,dynamath,37.3,InternVL,https://arxiv.org/abs/2508.18265,
keye-vl-8b,wemath,60.7,InternVL,https://arxiv.org/abs/2508.18265,
keye-vl-8b,logicvista,54.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-8b,mmmu,62.7,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3-8b,mathvista,71.6,InternVL,https://arxiv.org/abs/2508.18265,(mini)
internvl3-8b,mathvision,29.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-8b,mathverse-vision,39.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-8b,dynamath,25.5,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-8b,wemath,37.1,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-8b,logicvista,44.1,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-8b,mmmu,73.4,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3.5-8b,mathvista,78.4,InternVL,https://arxiv.org/abs/2508.18265,(mini)
internvl3.5-8b,mathvision,56.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-8b,mathverse-vision,61.5,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-8b,dynamath,37.7,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-8b,wemath,57.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-8b,logicvista,57.3,InternVL,https://arxiv.org/abs/2508.18265,
gemma3-12b,mmmu,55.2,InternVL,https://arxiv.org/abs/2508.18265,(val)
gemma3-12b,mathvista,56.1,InternVL,https://arxiv.org/abs/2508.18265,(mini)
gemma3-12b,mathvision,30.3,InternVL,https://arxiv.org/abs/2508.18265,
gemma3-12b,mathverse-vision,21.1,InternVL,https://arxiv.org/abs/2508.18265,
gemma3-12b,dynamath,20.8,InternVL,https://arxiv.org/abs/2508.18265,
gemma3-12b,wemath,33.6,InternVL,https://arxiv.org/abs/2508.18265,
gemma3-12b,logicvista,41.2,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-14b,mmmu,67.1,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3-14b,mathvista,75.1,InternVL,https://arxiv.org/abs/2508.18265,(mini)
internvl3-14b,mathvision,37.2,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-14b,mathverse-vision,44.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-14b,dynamath,31.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-14b,wemath,43.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-14b,logicvista,51.2,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-14b,mmmu,73.3,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3.5-14b,mathvista,80.5,InternVL,https://arxiv.org/abs/2508.18265,(mini)
internvl3.5-14b,mathvision,59.9,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-14b,mathverse-vision,62.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-14b,dynamath,38.7,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-14b,wemath,58.7,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-14b,logicvista,60.2,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-20b-a4b,mmmu,72.6,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3.5-20b-a4b,mathvista,78.0,InternVL,https://arxiv.org/abs/2508.18265,(mini)
internvl3.5-20b-a4b,mathvision,53.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-20b-a4b,mathverse-vision,57.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-20b-a4b,dynamath,33.1,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-20b-a4b,wemath,41.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-20b-a4b,logicvista,56.8,InternVL,https://arxiv.org/abs/2508.18265,
gemma3-27b,mmmu,64.9,InternVL,https://arxiv.org/abs/2508.18265,(val)
gemma3-27b,mathvista,59.8,InternVL,https://arxiv.org/abs/2508.18265,(mini)
gemma3-27b,mathvision,39.8,InternVL,https://arxiv.org/abs/2508.18265,
gemma3-27b,mathverse-vision,34.0,InternVL,https://arxiv.org/abs/2508.18265,
gemma3-27b,dynamath,28.5,InternVL,https://arxiv.org/abs/2508.18265,
gemma3-27b,wemath,37.9,InternVL,https://arxiv.org/abs/2508.18265,
gemma3-27b,logicvista,47.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-38b,mmmu,70.1,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3-38b,mathvista,75.1,InternVL,https://arxiv.org/abs/2508.18265,(mini)
internvl3-38b,mathvision,34.2,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-38b,mathverse-vision,48.2,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-38b,dynamath,35.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-38b,wemath,48.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-38b,logicvista,58.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-38b,mmmu,76.9,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3.5-38b,mathvista,81.9,InternVL,https://arxiv.org/abs/2508.18265,(mini)
internvl3.5-38b,mathvision,63.7,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-38b,mathverse-vision,67.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-38b,dynamath,41.7,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-38b,wemath,64.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-38b,logicvista,65.3,InternVL,https://arxiv.org/abs/2508.18265,
gpt-5-nano,mmmu,72.6,InternVL,https://arxiv.org/abs/2508.18265,(val)
gpt-5-nano,mathvista,73.1,InternVL,https://arxiv.org/abs/2508.18265,(mini)
gpt-5-nano,mathvision,59.7,InternVL,https://arxiv.org/abs/2508.18265,
gpt-5-nano,mathverse-vision,66.6,InternVL,https://arxiv.org/abs/2508.18265,
gpt-5-nano,dynamath,47.9,InternVL,https://arxiv.org/abs/2508.18265,
gpt-5-nano,wemath,59.4,InternVL,https://arxiv.org/abs/2508.18265,
gpt-5-nano,logicvista,57.5,InternVL,https://arxiv.org/abs/2508.18265,
gpt-5,mmmu,81.8,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3-78b,mmmu,72.2,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3-78b,mathvista,79.0,InternVL,https://arxiv.org/abs/2508.18265,(mini)
internvl3-78b,mathvision,43.1,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-78b,mathverse-vision,51.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-78b,dynamath,35.1,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-78b,wemath,46.1,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-78b,logicvista,55.9,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-1b,chartqa,75.3,InternVL,https://arxiv.org/abs/2508.18265,(test avg)
internvl3-1b,textvqa,74.1,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3-1b,docvqa,81.9,InternVL,https://arxiv.org/abs/2508.18265,(test)
internvl3-1b,infovqa,53.7,InternVL,https://arxiv.org/abs/2508.18265,(test)
internvl3-1b,ocrbench,790,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-1b,charxiv-rq,21.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-1b,charxiv-dq,47.1,InternVL,https://arxiv.org/abs/2508.18265,
